id,text,category
1243,1931 753 519 4503 3160 755 8298 2281 4608 4871 5045 6349 5174 2734 224 6601 2230 1540 6584 5868 237 6763 224 1207 5869 8631 237 4225 3266,0
2482,7158 4017 4017 4017 6084 2203 2734 4017 6084 1309 2734 4017 4017 4017 6084 351 2734 4017 4017 4017 4652 7526 6393 7526 4442 4608 4018 2793 2734 6685 7526 6084 6843 2734 7526,0
1160,244 2698 5219 77 1872 7343 2734 3759 2691 5045 5773,0
3019,7513 5773 5855 2768 4676 3078 7152 7771 3151 4250 3321 8155 2698 7519 6563 3078,0
2196,1207 1230 6300 1742 7291 8584 8380 7526,0
3078,4518 4771 711 6589 2044 5258 549 254 753 2948 5819,0
4263,5465 907 5107 6254 2734 7744 3848 4277 5922 3959 5773 8352 2543 1226 1836 5773,0
1575,6026 5071 4298 1363 4211 3078,0
1363,4041 8326 2845 4196 6547 2551 4196 4799 7792 8542 3894 5851 7768 1872 4196 4026 1543 8542 110 4196 1201 4187 1543 8542 110 5773,0
2779,2829 1189 6084 5795 5085 6517 6084 7027 2655 4211,0
1193,7167 3321 8155 1929 5085 5773 7152 2728 343 1994 915 5773,0
4264,3293 5773 3991 1058 7613 230 2641 4108 32 4503 3777,0
3175,425 230 1207 5326 3825,0
1184,810 2895 5993 3601 5819,0
2598,1774 7957 5746 653 7369,0
4377,3452 5713 469 7870 5018 230 6031 2794 6619 2535 6589 6842 6619 7871 5773 6619 6439 6794 5658 8596 230 8542 8483 8600 2513 5773 5603 7787 5656 4778 995 7155 5773,1
2589,5925 4211 5773 7152 1444 7028 3647 3132 5773,0
3575,5559 107 1032 230 5071 3078,0
3481,6531 2002 7281 4912 2734 6193 2963 2655 7348 4445 5773 8198 3501 3242 755 237 2269 7957 230 2564 224 6517 5773,0
3553,3730 2698 3743 7526 8601 6300 3601 7331 5085 7526 8458 3771 4250 3279 7526 4442 2920 5157 7526,0
1149,5579 3718 7419 6387 7798 1948 5071 230 3590 1041 4211 5193 6700 7096 4493 7798 753 4144 5395 8411 8600 1192 4121 7924 7304 3594 4876 230 5094 8600 1800 4017 6700 144 6988 7526 3285 4944 572 3601 5773,0
2679,46 4714 3225 2186 1553 270 4608 2698 5219 2186 7526,0
4609,3746 7327 5773 228 4662 2698 918 6532 5934 4801 6431 3253 5672 8542 882 1582 1944 5773 3285 4647 2390 1635 387 3283 2698 7027 2698 7615 7314 254 755 5773,0
2457,7739 2230 3338 8298 3385 8298 5658 3284 5773 7685 7615 2269 2975 5773,0
3252,4035 5045 5773 6084 6787 955 237 1234 5773 23 5083 7433 230 224 3594,0
2023,1597 5615 2728 6300 1765 4032 5773 7669 6084 1444 3092 4614 8542 572 6084 3968 2700 5071 188 3182 572 5071 3765 6517 5071 6624 2700 5045 5773 7669 7526 1176,0
1216,3533 8488 753 3194 3321 4748 6300 3321 349 4608 1813 5107 8326 4263 1651 5773 6448 4250 5071 1740 5658 5982 4369 6589 6053 6343 5773,0
3672,30 230 1207 8444 2734 6300 5922 6551,0
2692,6451,0
3037,4878 2698 8182 5773,0
3374,1082 256 7891 1008 5922 4944 572,0
1871,3399 3283 4580 2582 5138 7526 8458 3468 237 6794 1994 1459 7526 2297 224 6500 1994 175 597 1994 126 8278,0
3600,6448 2698 2807 7555 224 4986 2734 1635 237 5045 7526,0
4083,2404 6343 5773 3656 220 5869 8631 3092 2641 2269 4842 7526,0
3371,4442 2963 7473 5773 2977 5326,0
2265,4442 978 7473 6619 4559 5773,0
4827,257 214 1690 7526,0
4262,3037 5773 569 3626 230 6281 8308 5773,0
4571,5366 5620 4017 966 8542 4121 230 1444 3501 5071 7997 1994 2940 3208 7541 5773 6226 518 3771 7973,0
1987,7436 254 753 3093 230 3968 2698 5083 5071 2963 103 6053 3078,0
3736,7685 5450 4111 2269 5185 4117 4117 4117 4117 4117,0
2235,6893 7500 7982 3601 4678 4676 6214 2698 3468 5466 40 5163 7526,0
2656,6084 7615 6794 5658 3579 5773 3398 2963 3321 5912 5085 2995 3742 5773,0
1218,3746 5773 2354 3647 8507 6084 44 5773 8369 4799 6084 4298 1714 7343 4442 1285 3078,0
1482,7136 5773 6084 3468 5922 4434 1543 154 5071 224 3466 7343 4442 2573 7771 6065 7620,0
4802,67 3157 339 1112 950 2830 7313 5435 5798 5773 2917 6187 1901 1399 8272 5773 1909 6757 1257 1475 5773 5713 1174 3018 1947 6973 5773 8238 5780 7313 8445 5773 6084 4083 7337 4234 5713 7990 7337 6901,1
3079,4878 4179 2655 2868 739 3078,0
3041,7136 1698 3481 150 1994 6532 5026 2963 7943 230 2933 6619 562 3078,0
4352,796 8247 230 1427 8497,0
3249,6084 5795 4580 6127 7812 2734 2230,0
1829,590 2877 5773 4442 3139 4985 539 837 5085 5773,0
4402,7136 6084 6137 2641 5169 3647 7771 6436 5773 4699 8542 1095 2212 2154 834 5143 5154 6254 1208 5773,0
1334,4223 4017 3746 6439 5821 285 5773 8027 162 7924 2582 5672 863 6589 3669 5773 6521 3501 343 237 6747 5773,0
3417,7436 4017 7685 5551 1369 237 5605 6378 5773 4226 6254 237 6349 7343 2734 5746 4241 1543 8542 4212 5773 1868 4506 5247 1543 1774 6589 3746 5773,0
1918,1765 2734 5356 6700 6843 5071 7514 6700,0
3972,6451 5425 4871 5071 3743 3321 7269 3825 7526,0
2784,1047 8086 2540 5819 3080 237 1917 3117 5672 8237 8105 3802 6349 4179 1444 6194 6537 6517 5773,0
4435,7152 5658 5773,0
2336,3898 7693 7022 4017 5270 7924 6517 572 3078 3746 5878 1556 2734 254 5636 5672 7232 7526 4652 7526 6084 7027 7924 2734,0
4773,7531 1425 708 4515 230 6300 254 5160 1484 5773,0
4780,966 8542 4121 230 486 3692 5922 1883 1189 259 8542 1385 7924 8542 2845 4608 2734 3968 2199 4946 2845 4211 753 5773 2925 5833 6193 518 4211 5773,0
1933,2288 5045 142 237 2269 7957 224 6084 885 6527 4608,0
4102,6643 5297 224 7634 1582 3485 1543 4309 8293 4211 6980 8207,0
2416,5646 5071 4883 5450 359 6700 4359 3547 6700 2242 230 3547 5678 6700,0
2781,326 3718 5469 4298 3078,0
4764,5250 8075 1095 2230 669 4557 154,0
1703,3898 4017 6084 5868 2734 4017 6084 351 2734 4017 6084 3798 2734 4017 6084 1309 2734 4017 6084 6843 2734 230 1136 988 7036 1460 7526,0
2653,2360 5620 5636 230 6587 5285 3078 7532,0
2958,6084 6349 4538 7028 695 224 4962 6349 2698 3468 4211 1499 5773 3953 2734 5773 5620 3485 5773,0
2323,4442 5672 3601 882 3080 7473 7526,0
3578,7764 1089 7561 5922 6938 3660 237 5591 817 5773,0
2869,1171 4160 7929 8542 755 7924 4959 6765,0
4534,7332 5071 1799 3078 5270 5071 1226 6193 5658 3078 7880 1444 5071 8138 6041 3581 7924 8542 430 230 6214 6084 1444 1309 237 7972 237 4912 6193 8542 2142 230 6057 5773 5728 5094 5773 7400 5802 4017,0
4211,7436 254 753 7044 230 1698 1444 3647 1088 2734 5922 3474 5239 4457 6300 5922 4029 7924 1086 230 4946 1444 3501 2734 6532 6055 237 8075 8542 1231 1725 7526,1
3981,4442 2923 8406 2845 5085 5773,0
4175,6084 4799 5672 8542 4121 237 2004 5773,0
4146,228 77 7924 8542 5074 3283 6064 753 3098 5773 3746 4908 4608 907 5286,0
2163,425 230 1207 5326 3825,0
2991,590 753 4211 4017 2516 1183 3078,0
1325,3435 4799 5082 753 8542 1436 4121 7924 5907,0
3306,257 3078 5163 5450 6624 3078 4878 154 142 653 4281 3078,0
2981,4034 4017 4017 4017 6084 8251 4693 4017 4017 4017 5035 4161 6461 3415 6300 8567 5035,0
3602,6084 7519 7250 6866 252 7269 237 8542 1621 757,0
2147,636 4217 6700 2353 708 8542 834 3726 3078,0
4471,6084 6349 2734 2230 7320 5722 5773 3656 1911 230 4205 353 7204 5722 5773 6546 5169 5795 1226 1836 224 907 2090 5773 4518 4160 4112 3242 237 952 1651 6862 1651 8118 1444 2678 5773 6521 7343 2734 3501 1651 5722 4010 5085 4160 1444 5551 5999 5773 7018 5922 937 4025 645 4160 4108 4946 549 6300 5922 6551 1086 4211 1444 2128 1708,0
1067,5579 3718 7419 6387 7798 1948 5071 230 3590 1041 4211 5193 6700 7096 4493 7798 753 4144 5395 8411 8600 1192 4121 7924 7304 3594 4876 230 5094 8600 1800 4017 6700 144 6988 7526 3285 4944 572 3601 5773,0
1018,7408 230 1813 4139 3283 2808 224 2698 7807 3934 5050 237 3647 1275 237 6794 1703 5773 3332 2734 5551 2134 5300 4675 1095 4121 237 2269 4179 2734 6556 7538 237 2269 5773 2977 3818 5045 5773 7685 3968 6031 3474 5328 4537 2275 5773,0
1236,546 4100 5922 572 6300 3718 5118 5773 676 1086 3501 5071 587 5773 4079 1086 3501 5071 4212 5773 2327 2230 7816 6300 5118 4017 1796 2230 604 6822 4017 5620 5636 5773 4032,0
4273,966 8542 4121 230 4521 7946 4521 753 237 5083 378 5773 712 3759 7526,0
3177,4442 2963 7473 5773 2977 5326,0
4185,7436 7168 4035 5045 907 509 5773 6084 5063 6349 4426 6461 727 5773 7685 5063 5868 237 5235 6589 7343 2734 5795 528 1095 727 2963 7943 5869 5045 5773 5000 1994 6461 6031 5773,0
2313,228 12 230 1207 203 4976 6254 7860 6686,0
3462,6084 3468 3287 1994 6823 2963 230 6084 6463 2734 5107 230 7950 4445,0
1182,1080 203 237 5789 5174 696 1540,0
4372,7685 5795 5373 1436 7805 5773 2977 5326 7587,1
1226,425 230 1207 5326 3825,0
3654,1177 1543 6461 5592 1212 3078,0
3379,945 6255 4032 7343 5285 5447 1556 5922 8130 5879 5773 1280 1096 5071 237 2194 8477 7860 6589 8477 7860 5773 5837 5107 6527 4608 5773 5451 8542 5326 230 4774 4211 3901 6532 1593 7924 4521 2312 4521 237 4768 997 7924 8542 2989 7662 4580 5773 3317 873 4976 4918 8600 5587 8600 4108 1226 1327 4976 1281 1159 5773,0
1669,3746 3468 1436 8203 2963 8604 6300 2409 5672 3404 186 6035 5026 3283 549 4580 2502 6300 4017 771 6300 4931,0
2341,590 3462 7924 8542 2845 5773 3730 203 2734 3759 5795 528 1436 6592 5672 3019,0
2960,4442 4499 224 1371 5801 5773 700,0
3125,7400 230 8406 6843 4017 3730 5894 6517 572 3078 6084 5750 6461 5335 224 1827 6685 224 6277 6517 2734 5300 4675 8203 7475 5773 6084 3798 2734 230 6424 7526 5035 5922 2487 7555 5035,0
1594,7784 1615 4927 5658 8542 8642 1543 4546 8518 6419 5071 3078,0
3669,1774 230 226 5773 4904 2734 3080 237 4768 5045 2127 3078,0
1530,3746 5773 5643 8542 4121 7473 5773 6448 7343 5107 1994 8542 4056 1401 485 8542 1199 5169 5795 1226 4298,0
2542,1992 5369 3505 6700 5085 2698 6787 1996 8542 2845,0
3473,5686 854 3477 2582 2867 224 8182 5922 382 7924 4172 7997 5773 4518 1698 711 6084 2269 7860 4586 5071 2269 7860 4586 5773 7011 3078,0
4218,7658 8406 3371 5773 7880 1444 2734 8182 5922 1647 6214 2698 5795 1994 1160 224 2933 4301,0
2745,7152 4608 6192 230 2273 4069 203 4715 3771 3281 5663 7526 1985 7526,0
2060,6288 230 1653 6473 622 5922 2841 1656 1556 4390 3202 3647 5220 230 4840 230 4489 5773,0
3161,8036 3581 1543 8406 617 224 4503 756,0
4115,4741 6193 8406 5415 239 5773 1892 8406 5239 2963 7473 224 5551 6216 3718 2922 5773 4138 2734 2230 5620 5773 3285 5922 8207 584 5773,0
2846,8601 5620 5773 3730 2230 2734 5773 1273 1089 5071 79 5085,0
2678,4565 8380 5773 6084 4986 6254 165 8250 5773,0
2297,187 4017 6084 5795 237 2273 5085 4608 589 4017,0
4363,3293 5862 1827 5773 6084 7615 5795 5922 6396 5817 4017,0
3180,3821 2230 6272 237 3956 6517 6461 5668 1994 4540 8398 753 8042 3680 5773 5573 7808 1444 6194 7999 5713 1086 5773,0
2092,1080 6700 3501 4715 8406 343 5773,0
2698,8464 708 5107 3799 4017,0
1019,3898 2698 1444 3647 7771 4252 6220 7526 7685 5868 237 6794 1994 8542 5466 6560 3078 6084 1444 1917 2734 5773 4442 154 1990 5244 263,0
2290,7436 230 3968 2698 2134 2269 5922 7860 5017 4050 1556 2734 5773 4256 102 2734 4715 4976 4486 2675 5773 1908 5773,0
3506,1947 8320 7901 2440 3968 5795 5922 1643 942 6517 5813 4026 4503 6584 1651 5105 237 4986 341 1994 4493 6532 271 6700 6448 2980 8542 1484 1543 6461 942 6700 5819 2064 1280 4809 1947 101 6656 6700 5819,0
2057,257 549 2536 782 7526 2686 1240 6254 7986 77 1781 5141 8600 7957 7526,0
4690,7685 4111 8094 6461 6992 3286 5773,0
2769,431 12 5773 2698 5566 6461 2957 5773 7685 2230 6547 7693 4017,0
4141,6084 6277 6461 4447 4733 848 5773,0
1963,6451 7526,0
2876,7513 2186 5107 3400 4652,0
4367,6084 3500 237 8182 5922 2838 7331 3219 6700 907 4862 2469 7428 5922 6648 7924 7860 4795 753 4580 3002 237 4512 1846 6571 5773 7860 2026 6700 5862 8406 5703,0
4027,7833 237 5869 2186 6232 6700 3332 2186 6254 4457 8542 7164 4608 6517 6036 6078 6700,0
2161,6451 5773 6084 154 5219 5881 3321 879 5773 7152 1740 494 7107 3078,0
3492,6084 237 4799 6500 7567 237 8075 8542 977 6617 6700 4527 6428 6439 4640,0
1851,775 5335 230 3485 3485,0
4501,5536 1162 237 5235 3581 6560 230 2933 6619 562 3078,0
3713,8364 5418 7473 8600 2698 8340 1395 7526 7152 3968 5326 5045 5085 7526,0
1197,6451 2698 7340 1846 1914 6295 77 4946 7619 5364 5231 7291 907 5672 1160 5773,0
2451,590 2812 6084 972 5773 7152 3968 154 1041 5658 3581 1703 2963 2017 5773,0
3856,1501 2700 2086 6517 6084 6843 2734 7526 6521 6084 6222 5791 2734 5773 718 4298 2734 224 1953 6461 8587 1498 5773,0
2638,7764 2429 5117 6879 224 5174 5071 3692 4211 5672 4211 5813 6461 2264 3281 8428 8524 7924 4547 3209 1946 5773,0
1686,6084 3968 5234 2734 5922 6403 7343 2734 6254 5819,0
4543,6521 142 2734 1444 6527 6517 230 226 3078 5819,0
2545,3542 5045 1499 5773 3730 753 2283 87 5773,0
3679,5915 2434 2735 7526 3542 6517 4131 7924 4357 6428 5132 7924 1099 6300 2726 6379 2134 7526,0
3169,1512 2698 5234 2734 5090 5339 3078 5819,0
3164,2188 4139 6419 1582 1062 4211 1792 1185 4819 3718 4467 4211 6980 5045 230 4171 4211 6980 6634 6589 2806 4017 7152 4155 5045 3078 6084 7027 5071 2902,0
1098,7152 5439 5085 6700 188 2734 3080 237 1041 3078 2297 6700 6084 3468 5223 4676 6700 4477 6640 3554 8600 3196 6481 6343 6700,0
1874,7879 5551 7792 3734 4976 1846 183 1147 6673 3458 6700,0
1722,1273 753 4211 5773 326 7957 528 4215 1994 2941 5773,0
2490,1452 3983 7924 5922 7450 4801 7186 1944 6980 8406 362 5773 3533 6707 2558 5750 5045 5773 3533 5771 972 8600 4608 468 8406 5681 5773 6084 2945 237 5235 5773 3393 8406 5266 468 5107 5750 5773 4584 6084 6663 8406 3664 8406 923 2728 230 4521 4521 6726 3854 4459 4017 4017 4521 4521 5773 6084 1637 1628 5773 6546 8491 5045 6619 6671 5773 1060 6671 4160 3327 5045 237 1651 3873 5773 3821 2945 7957 5773 6546 2728 230 4521 4521 6527 5071 8028 7343 6084 6794 3324 8542 1154 1994 5922 4393 3078 4521 4521 4521 4521 1756 4521 4521 230 6084 3654 6300 5922 7693 3981 5773 6546 1068 3581 8105 4076 6766 1948 5922 405 7526 8600 3533 6707 230 3533 5771 230 3533 964 230 3533 4339 8600 3533 5266 5773 1796 3185 6700 3756 4017 4017 224 6084 6980 5534 5672 8542 2740 6877 4521 2650 7526 4017,0
3668,590 8380 6700 4453 3718 8566 3078,0
3905,4442 3427 6300 3601 2908 7924 3601 6046 5672 3601 1189 2451 7411 7924 3601 4183 7526,0
3849,1255 6084 7542 6084 6980 3934 761 4608 6084 7341 4595 2540 4032 6378,0
2379,7436 3816 216 5447 5071 5085 955 237 1230 5071 6700 5008 3501 5045 5922 460 1234 2017 5071 4250 1675 8155 1890,0
2592,1273 2230 2734 3078 7685 2728 2734 5169 3647 5141 5174 6084 1751 7526 4652,0
2799,2491 1703 5085 6343 2698 1419 4630 154,0
2367,3746 5773 3656 7131 6527 3560 7506 237 2176,0
1307,4619 6214 2698 6980 2995 6220 8600 5174 2698 1230 1240 5330 4069 7526 3656 1698 671 4491 6343 7526 3577 3321 1293 2154 1089 3828 2963 5045 6343 7526,0
4267,3120 4277 5141 6517 4108 5922 7511 7860 1146 82 6254 4823 2139 5415 5773 6305 753 7860 832 1061 3283 2698 1309 237 6349 142 3385 1444 4211 3346 1994 5773 4518 2698 3968 1699 8542 5709 1994 4211 142 1782 6537 1077 1444 4211 3346 5773 2522 4715 5773,0
2312,1774 5773 7764 3511 8406 1621 5773 4442 3080 237 8542 7143 4638 3825 5773 3205 1444 6300 237 3316 3825 5576 5672 387 5773,0
2377,6084 3027 2908 4595 6589 1189 3078,0
3370,3182 210 6619 587 753 5373 7924 4144 6234 8173 7924 3420 4017 5508 5118 8542 4121 4211 6863 4017 7152 1444 5300 587 6300 442 5022 5071 4222 5773,0
2256,5101 230 6277 6461 572 753 3080 7819 5773 2698 7771 8089 2698 1679 5795 237 4260 2734 2655 254 5773 6084 5795 4675 3249 6517 2698 3384 2950 254 1834 5773 6084 4799 3581 7924 8075 1132 8143 5773 6084 6349 254 753 5922 1558 755 1994 2734 5450 3283 2698 5795 237 4871 2734 6349 5773,0
1345,2925 3856 196 7052 581,0
4225,7513 8380 7526,0
3346,5382 4539 6343 7526 5172 3092 6619 5045 7957 3349 3078,0
1996,6026 1698 3080 1543 8542 7860 882 3078,0
4570,4442 978 4715 5672 4832 5773 3267 5773 326 4211 3139 3647 8380 237 2269 8542 2582 5773 1732 5773 590 2812 224 142 2230 2734 5773 4409 2459 5773 4982 6767 5773 188 6527 2734 5326 4211 5235 5085,0
1088,3739 6254 5071 5116 8138 7792 5922 3372 1615 2923 5141 6419 8038 6686 3283 7343 5071 1089 5006 1994 8406 3117 6084 2807 3626 6300 3950 5746 4927 237 5083 6300 895 5773,0
4236,6883 6084 6980 6300 8542 1730 5174 5071 3848 5773 3898 5922 1343 7539 6651 2963 3833 2418 5773 3659 4442 5107 5160 5773 36 6254 6517 2066 6194 5773,0
4563,3436 4059 2534 7622 2698 203 2612,0
4152,2193 2734 1197 3844 3091,0
4586,7168 5101 230 2255 8570 224 685 1224 2734 4369 2963 8542 5370 7584 2230 6272 237 5234 2734 3477 2486 4457 2963 8441 6532 3040 6975 3477 3172 8192 5773,0
4568,5334 3647 2963 4504 6300 2655 5713 8584 3283 8134 3581 1994 5045,0
4240,1947 3035 6980 6220 5658 7473 5773 1741 4780 4032 7669 8630 433 449 7669,0
2639,6292 6349 6700 2641 753 8326 1871 6300 2480 6700,0
3989,2297 2812 230 5658 7001 753 3198 7924 5922 3195,0
1228,5768 2230 4580 1095 785 6537 365 785 224 2734 3968 121 5168 2734 6254,0
4685,425 230 1207 5326 3825,0
4189,590 2291 230 4662 753 4211 6254 7078 8326 4001 3078,0
3245,4442 5107 6983 230 6084 6980 5551 3554 3581 4179 6980 436 6311 8542 5574,0
4023,3898 5773 5270 7648 3078 7152 4311 6257 3718 503 4144 3894 572 5773 2985 4103 5620 5773 810 7343 5071 6527 5094 230 3501 5045 5922 5326 2612 5773,0
3267,6084 5868 237 4178 5071 77 1872 5071 7622 5107 2691 5045 2242 8403 7777 5110 6404 1777 4693 6058 5819,0
3475,6084 918 8491 5071 5922 2600 4675 3284 518 5773 7018 5278,0
4184,7018 4608 2421 7084 3730 1089 5071 3078 3125 1089 5071 1799 3078 3730 6980 3718 572 3078 6448 4871 5045 5219 5071 3669 6673 5773 7718 5071 942 4369 3078 4518 5107 230 6527 4211 5085 7526 1082 5459 5773,0
2064,1947 139 139 139 1207 3798 8542 6560 826,0
3447,5646 2528 5746 6162 4547 877 1562 8406 7667 1802 3853 3438 5773 6084 3836 5213 5773,0
3773,2977 5869 5045 2734 5795 4675 7924 6517 1628 2156 2734 5746 253 2655,0
1140,4229 8600 8437 1089 8542 6428 4022 88 6300 3477 5118 5773 3895 755 5813 7538 237 2700 942 230 224 295 286 942 5813 7538 237 2700 755 3547 124,0
2963,2875 1615 1189 4976 8640 5235,0
3359,4442 3139 1074 3581 8406 3993 5773,0
2090,5837 5071 4883 1846 4580 5773 7860 3078,0
1629,3746 4813 6700 2922 6700 460 4813,0
3766,8364 3468 4211 5255 237 5922 4474 5773 5107 6983 4946 1778,0
3199,6084 918 4211 4069 6700 3855 7295 5045 237 6794 6700,0
2750,7400 4826 142 4202 3078 7018 5141 4976 8542 4121 5773 2188 5620 5773 5631 5672 5658 612 1543 6517 3777 2698 1865 6300 462 4608 7012 5773 3821 5795 237 5083 6193 1782 5773 4982 388 1600 3078,0
3780,4442 7473 5773 551 4676 755 1444 5071 1230 3078,0
1220,3730 237 8027 5922 5821 6726 3078 3577 5107 2963 8075 6070 237 4768 4538 4938 5773 7152 154 1309 237 3647 7526 5373 5773 1947 2715 5658 5773 4532 5713 5773 2195 6619 5773 5580 8257 7860 5773 676 7975 7860 5773 745 7860 5773 676 871 7860 5773 490 1061 7860 5773 3722 7860 5773 6837 7860 5773 8284 8257 7860 5773 4711 7860 5773 830 7860 5773 5251 7860 5773 4045 7860 5773 6661 8257 7860 5773 4024 7860 5773 5510 2752 7860 5773 1331 7860 5773 2814 2103 7860 5773 5870 7860 5773 4548 2103 7897 7429 8312 6700,0
4400,7513 7526 6084 904 1226 7957 518 7526 7685 5868 237 6794 1994 8542 1138 3078 6084 3968 5326 6193 237 6782,0
3307,4410 7526 7152 1929 671 180 3349 3078 6448 3160 7526,0
1413,718 8447 5085 5773 6084 3468 1436 8203 5819,0
2109,326 7957 978 48 753 150 1994 4905 3078 6527 2734 2269 528 4 1556 6461 5235 911 5773,0
2862,7018 6254 6517 6931 383 5848 2698 7027 5773 7685 5240 2384 6300 5922 5574 1872,0
3784,5318 7526 6084 6276 1362 3321 8155 2698 129 5658 3692 6300 3321 2989 3128 5773 6936 7526 6084 4608 4018 7526,0
1927,7436 230 5739 8380 3283 6868 4719 5773 8353 5107 5620 8298 5795 4598 4715 6691 7924 6608 237 6527,0
3231,8364 7519 8406 7297 6461 8444 5773 1060 1698 8182 3751 2954 5869 2734 4179 237 6527 5773 6448 5551 1911 5773 3821 7622 6794 2269 3751 254 5739 5773,0
2503,6084 4799 5107 2963 8075 4938 1543 4179 2734 3543 6589 1799,0
3172,4361 4858 7792 6532 6554 1179 4108 237 150 5107 4056 6537 2591 230 3968 2734 2269 5141 6300 6254 6532 5026 3078,0
1285,7152 2396 8159 6412 2169 5393 2627 4017 4017,0
4743,244 5326 5085 7891 7210 8568,0
4624,4442 6300 5330 4638 6700 7982 4140 6581 6349 5174 1240 150 5045 5773,0
2681,7439 2734 224 6461 756 6122 7669 7256 7669 3745 224 1020 6030 1368 6300 8052 6700,0
2935,1947 3766 5773 2815 3225 1041 2017 442 5934 3284 5773 3577 154 1226 8105 3283 2283 753 4715 5773 6448 6084 3836 4647 5773 4138 6084 5063 6679,0
3527,1390 5922 1272 3429 6589 4179,0
2831,5788 7860 5773 4904 2734 3080 237 2269 6517,0
2518,106 7302 5923 224 4461 1651 4858 203 4298 7464 5817 1179,0
1635,740 1886 2940 5071 6782 3321 6188 1395 1392 7526,0
3141,6084 6277 2734 8211 315 6257 3283 3271 5169 7771 6254 237 2199 2734 2612 5773 1765 5045 6525,0
1420,7751 421 6300 3533 2006 3379 7685 3538 6739 91 5679 6739 942 3300 6739 3373 4368 6739 7141 7499 6739 8543 224 7248 7669 6739 8193 4130 7669 7526 5620 5636 7891,0
4391,6884 1994 6142 230 6142 1994 6040 230 6040 1994 8587 230 8587 1994 5071 5773 3656 5071 1994 5045 7526 5983 6421 237 8075 3718 285 6700 4219 5045 6700 4518 5071 6254 5045 6700 4518 5071 2269 4715 230 5373 4801 5071 1089 668 6300 2882 4017 5658 4801 5071 1309 4675 5373 237 1747 5713 4801 5071 1089 3657 5658 653 6619 4801 4675 5373 1102 5071 8105 520 4801 4675 5373 753 5695 2877 237 791 5071 5773 7532 6781 4211 7526,0
4166,3898 230 5922 3777 6084 6349 753 2851 5255 8406 650 237 2269 8631 4675 4763 230 7464 2147 3647 1275 237 2269 5922 3281 1517 237 8058 8084 3078,0
4250,3746 7042 5773 4442 5107 79 5773 4442 6300 6767 4608 7343 1698 5155 1698 6794 761 5773,0
4441,7436 6277 5071 1089 7874 8380 230 2641 2728 2641 5169 8444 224 2641 1384 230 5795 5071 4353 8631 230 4871 5045 5255 381 2134,0
4778,1489 230 1813 3483 237 1373 1819 4676 7526 3746 1212 230 7050 6619 5071 237 834 230 5511 4567 8138 7228 1395 7526 6448 4097 230 1886 5071 220 5795 237 5235 489 6053 3957 7526,0
2918,2707 6461 1189 5773 5270 2385 3078 3693 6084 7781 7464 5773 4442 3027 237 3647 5922 1639 3797,0
2329,427,0
3308,4442 74 6257 8406 5239 5773 3533 1723 6791 388 6084 5795 3949 5773 6521 8406 7667 1410 1708 5447 5773 7531 2617 237 274 5773 4996 3692 6193 1543 4211 5773 3659 5071 5174 5071 2269 7473 5773 1765 5071,0
2375,5837 2186 3743 7343 2088 753 3080 3078,0
4344,1350 4032 4518 2734 677 6758 1745 4211 8002 8542 4678 6416 7526 3663 7378 3868 2442 2177 7378 6418 8108 3182 748 7378 7764 2199 1913 6752 7378 7722 957 5624 7006 7378 8244 594 630 109 6428 7378 3391 109 77 7018 1350 7526 4017 7532,0
2108,6032 753 1484 1276 7526,0
2315,676 349 230 8406 6424 7526 3730 2230 2734 2573 4369 3078 2374 6084 6277 3078 4904 2734 4493 8406 5620 3035 3078 4904 2734 8406 3047 230 579 3078 5837 2734 2134 6461 7856 3078,0
3322,6084 353 4912 8542 5239 1189 5085 5773 1908 5234 5922 7805,0
4632,4909 4032 2698 5795 918 6428 7924 6758 5773 4527 6203 6537 2698 7519 5922 8444 237 274 7480 2774 1582 1944 5773 4456 666 6527 2734 7027 6589 7285 3078,1
2218,7167 3579 3283 3151 8028 5071 1845 7248 6343 6700,0
4453,425 230 1207 5326 3825,0
1878,1908 5869 544 6517 8542 3779 2230 4580 7214 3400 5773 3182 2582 2698 6980 11 1720 978,0
1364,6820 7487 2734 3027 4647 77 5773 2397 4017 1207 8134 2612,0
3569,2707 7526 6084 7771 1309 237 4752 237 1845 5174 4442 2999 3283 6084 6527 6009 2734 1953 5045 3117 6517 3485 6685 5035 6099 5035,0
1086,205 2636 8064,0
4070,3282 237 3647 5218 5819,0
4390,5611 2655 5672 5245 1062 6084 4799 5713 3771 3283 154 4016 2591 4017,0
2812,8460 8138 230 1207 4912 4211 6193 2612,0
4043,1047 1994 6823 230 4187 5107 6560 7083,0
3796,6792 6349 5174 6084 3968 7393 4976 224 4912 6193 230 4442 3474 8021 528 755 6537 5373 8075 254 7900,0
3187,3953 7685 5083 2734 7507,0
1094,228 5620 230 3882 6084 1309 6898,0
4611,4442 7473 7526,0
1483,6084 4799 6300 6461 4638 5185 5773,0
4237,7873 5071 4608 668 1872 7526 4878 5071 220 1740 5658 1845 3078 7152 8340 4069 3078,0
4656,6084 3759 6349 6765 2807 2734 5219 3752 5773,0
3673,425 2660 230 1813 718 1531 7192 879 4217 6300 8167 3687 1147 8406 3604 6700,0
3398,1774 5819 5141 8447 753 7028 3799 6300 5235 911 6700,0
2536,1080 7526 2242 7526 8081 2698 6980 6300 3186 5773,0
1286,4671 5795 237 1041 1550 5819,0
2016,4619 1690 2641 3151 3225 7526,0
